auction ID,lot,Buyer,Seller,Agent,Auctioneer,Breed,Quantity,Selling Price,Seller Auction ID,Buyer Auction ID,PassedIn,Buyer Auction Date,Seller Auction Date,Buyer Auction Time,Seller Auction Time
S1621,283,Suki Golden,Dillard Farms,Dave Doppler,Dave Doppler,Romney,20,2340.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,311,Suki Golden,Cecilia Trading,Michael Krueger,Donald Quagley,Suffolk X,122,12932.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,341,Suki Golden,Ayala Farms,David Sidebottom,Donald Quagley,Merino,68,6120.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,345,Suki Golden,Hasad Harrington,Alister Byng,Alister Byng,Merino,40,3800.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,122,Stephanie Rodriguez,Bianca Foster,Bart O'Keefe,Ralph Wigwam,Romney,27,2322.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,129,Stephanie Rodriguez,Germane Blackburn,Leonardo Capris,Micheal Angel,Merino,54,6102.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,147,Stephanie Rodriguez,Adena Rich,Dave Doppler,Dave Doppler,Merino,9,855.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,160,Stephanie Rodriguez,Cecilia Trading,Michael Krueger,Donald Quagley,Merino,63,5985.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,298,Stephanie Rodriguez,Aiko Swanson,Micheal Angel,Micheal Angel,Merino,47,5358.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,305,Stephanie Rodriguez,Juliet Hayes,Homer Palin,Ralph Wigwam,Merino,70,5880.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,306,Stephanie Rodriguez,Ayala Farms,David Sidebottom,Donald Quagley,Merino,58,5916.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,144,Lev Michael,Camden Hatfield,Lisa Andrewson,Jane Jetson,Suffolk X,21,2520.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,158,Lev Michael,Brent Ramirez,Jane Jetson,Jane Jetson,Merino,5,435.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,190,Lev Michael,Kirk Cameron,Lisa Andrewson,Jane Jetson,Romney,41,3526.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,208,Lev Michael,Barclay Barr,Leonardo Capris,Donald Quagley,Romney,99,8514.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,231,Lev Michael,Ayala Farms,David Sidebottom,Donald Quagley,Merino,65,6890.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,246,Lev Michael,Burch Farms,Jane Jetson,Jane Jetson,Merino,15,1395.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,342,Lev Michael,Dillard Farms,Dave Doppler,Dave Doppler,Romney,25,2050.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,358,Lev Michael,Hasad Harrington,Alister Byng,Alister Byng,Merino,32,3584.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,107,Madaline Trading,Camden Hatfield,Lisa Andrewson,Jane Jetson,Romney,33,3828.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,127,Madaline Trading,Juliet Hayes,Homer Palin,Ralph Wigwam,Suffolk X,42,4620.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,262,Madaline Trading,Brody Stanley,Bart O'Keefe,Jane Jetson,Romney,72,8136.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,286,Madaline Trading,Brent Ramirez,Jane Jetson,Jane Jetson,Suffolk X,52,6084.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,326,Madaline Trading,Gannon Trading,Jane Jetson,Jane Jetson,Merino,90,7290.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,133,Barrett Fuller,Everett Farms,David Sidebottom,Micheal Angel,Romney,58,5916.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,163,Barrett Fuller,Ayala Farms,David Sidebottom,Donald Quagley,Merino,34,3128.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,236,Barrett Fuller,Camden Hatfield,Lisa Andrewson,Jane Jetson,Merino,103,9167.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,267,Barrett Fuller,Brody Stanley,Bart O'Keefe,Jane Jetson,Merino,17,1938.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,318,Barrett Fuller,Carr Farms,Homer Palin,Ralph Wigwam,Merino,13,1430.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,104,Mckee Farms,Hardin Farms,Homer Palin,Ralph Wigwam,Merino,56,5768.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,185,Mckee Farms,Carr Farms,Homer Palin,Micheal Angel,Romney,37,3774.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,187,Mckee Farms,Fitzpatrick Farms,Bart O'Keefe,Jane Jetson,Romney,26,2262.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,209,Mckee Farms,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Merino,75,8475.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,249,Mckee Farms,Hermione Compton,Jane Jetson,Jane Jetson,Romney,63,7119.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,302,Mckee Farms,Ayala Farms,David Sidebottom,Donald Quagley,Merino,24,2256.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
