auction ID,lot,Buyer,Seller,Agent,Auctioneer,Breed,Quantity,Selling Price,Seller Auction ID,Buyer Auction ID,PassedIn,Buyer Auction Date,Seller Auction Date,Buyer Auction Time,Seller Auction Time
C1621,50,Grady Blevins,Hardin Farms,Homer Palin,Ralph Wigwam,Angus,11,21564.40,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,114,Grady Blevins,Gannon Trading,Jane Jetson,Jane Jetson,Charolais,1,1986.95,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,88,Mary Trading,Kylynn Trading,Michael Krueger,Donald Quagley,Fresian X,2,4106.40,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,3,Sydnee Ayala,Burch Farms,Jane Jetson,Jane Jetson,Angus,8,18597.60,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,66,Sydnee Ayala,Kirk Cameron,Lisa Andrewson,Jane Jetson,Angus,5,10436.25,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,77,Sydnee Ayala,Burch Farms,Jane Jetson,Jane Jetson,Angus X,7,15460.20,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,95,Sydnee Ayala,Adena Rich,Dave Doppler,Dave Doppler,Hereford,9,26438.40,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,107,Sydnee Ayala,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Hereford,20,48314.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,6,Emery Mendoza,Juliet Hayes,Homer Palin,Ralph Wigwam,Fresian,11,22854.15,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,18,Emery Mendoza,Carr Farms,Homer Palin,Ralph Wigwam,Angus,3,8455.95,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,113,Emery Mendoza,Fitzpatrick Farms,Bart O'Keefe,Jane Jetson,Angus,8,23269.60,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,123,Emery Mendoza,Adena Rich,Dave Doppler,Dave Doppler,Angus X,7,20901.65,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,52,Urielle Davidson,Daniel Farms,Donald Quagley,Donald Quagley,Angus,10,25665.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,101,Urielle Davidson,Kylynn Trading,Michael Krueger,Donald Quagley,Fresian,15,29666.25,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,118,Urielle Davidson,Bright Farms,Donald Quagley,Donald Quagley,Angus X,6,13221.90,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,19,Violet Trading,Macdonald Farms,Donald Quagley,Donald Quagley,Angus,12,28684.80,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,60,Violet Trading,Hasad Harrington,Alister Byng,Alister Byng,Hereford,1,2059.75,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,127,Lester Hayes,Hardin Farms,Homer Palin,Ralph Wigwam,Angus X,8,18144.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,130,Lester Hayes,Fitzpatrick Farms,Bart O'Keefe,Jane Jetson,Angus X,3,7255.80,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,1,Mclean Farms,Gannon Trading,Jane Jetson,Jane Jetson,Angus X,13,37050.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,81,Mclean Farms,Rosales Farms,Michael Krueger,Micheal Angel,Charolais,3,5244.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,172,Mclean Farms,Bright Farms,Donald Quagley,Donald Quagley,Fresian,2,5178.60,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
C1621,166,Humphrey Farms,Bright Farms,Donald Quagley,Donald Quagley,Hereford,12,26902.80,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
